device_id,platform
13817,Windows
13818,Windows
13819,Windows
13820,macOS
13821,macOS
13822,Windows
13823,Windows
13824,Windows
13825,Windows
13826,Windows
13827,Android
13828,Windows
13829,macOS
13830,Windows
13831,macOS
13832,Android
13833,Windows
13834,macOS
13835,Windows
13836,Windows
13837,Windows
13838,Windows
13839,Windows
13840,Windows
13841,Linux
13842,Windows
13843,Android
13844,macOS
13845,Windows
13846,iOS
13847,Android
13848,Windows
13849,Windows
13850,Windows
13851,Windows
13852,iOS
13853,Android
13854,Android
13855,Windows
13856,Windows
13857,Android
13858,Windows
13859,Linux
13860,Windows
13861,Windows
13862,Android
13863,Windows
13864,Windows
13865,Android
13866,Windows
13867,Android
13868,Android
13869,Android
13870,Windows
13871,Windows
13872,macOS
13873,Windows
13874,Android
13875,Windows
13876,Windows
13877,Windows
13878,Windows
13879,Windows
13880,Windows
13881,macOS
13882,Windows
13883,Windows
13884,Windows
13885,Windows
13886,Windows
13887,Windows
13888,Android
13889,iOS
13890,macOS
13891,Windows
13892,Windows
13893,Linux
13894,Windows
13895,Windows
13896,Android
13897,macOS
13898,macOS
13899,Android
13900,Windows
13901,Android
13902,Android
13903,Android
13904,Windows
13905,Android
13906,Android
13907,Windows
13908,Windows
13909,macOS
13910,Android
13911,Android
13912,Android
13913,Android
13914,Windows
13915,Windows
13916,Android
13917,Windows
13918,Windows
13919,Windows
13920,Windows
13921,Windows
13922,Android
13923,Windows
13924,Windows
13925,Linux
13926,Windows
13927,Windows
13928,Windows
13929,Windows
13930,Android
13931,Windows
13932,Android
13933,Windows
13934,Android
13935,iOS
13936,Android
13937,Windows
13938,iOS
13939,Windows
13940,Windows
13941,Windows
13942,Android
13943,Windows
13944,macOS
13945,Windows
13946,Windows
13947,Windows
13948,Android
13949,Windows
13950,macOS
13951,Windows
13952,Windows
13953,Windows
13954,macOS
13955,iOS
13956,iOS
13957,Android
13958,Windows
13959,Windows
13960,Windows
13961,Windows
13962,macOS
13963,Windows
13964,Android
13965,Windows
13966,Windows
13967,Windows
13968,Linux
13969,Android
13970,Windows
13971,Windows
13972,Windows
13973,Android
13974,Windows
13975,Windows
13976,Android
13977,Linux
13978,macOS
13979,Windows
13980,macOS
13981,iOS
13982,Windows
13983,Windows
13984,Windows
13985,macOS
13986,Windows
13987,Android
13988,Windows
13989,Linux
13990,Windows
13991,Android
13992,Android
13993,Windows
13994,Windows
13995,Windows
13996,macOS
13997,Windows
13998,Android
13999,iOS
14000,Windows
14001,Windows
14002,Windows
14003,Windows
14004,Android
14005,Windows
14006,Windows
14007,Windows
14008,Windows
14009,Android
14010,Windows
14011,macOS
14012,Windows
14013,Android
14014,macOS
14015,Windows
14016,Windows
14017,Android
14018,Windows
14019,Windows
14020,Windows
14021,Windows
14022,Windows
14023,Windows
14024,Windows
14025,Android
14026,Windows
14027,Windows
14028,Windows
14029,Windows
14030,Android
14031,Android
14032,Windows
14033,Android
14034,Windows
14035,Windows
14036,Windows
14037,Windows
14038,Windows
14039,macOS
14040,Android
14041,Windows
14042,iOS
14043,Windows
14044,macOS
14045,Android
14046,Windows
14047,Linux
14048,Windows
14049,Android
14050,Android
14051,Android
14052,iOS
14053,Windows
14054,Windows
14055,Windows
14056,Windows
14057,iOS
14058,Windows
14059,Windows
14060,Windows
14061,Windows
14062,macOS
14063,Windows
14064,Windows
14065,Windows
14066,Windows
14067,Windows
14068,Windows
14069,macOS
14070,Windows
14071,Android
14072,Windows
14073,Windows
14074,Android
14075,Windows
14076,Windows
14077,macOS
14078,Android
14079,Windows
14080,Android
14081,Android
14082,Android
14083,Windows
14084,Windows
14085,Windows
14086,Windows
14087,macOS
14088,Windows
14089,iOS
14090,Android
14091,Windows
14092,Windows
14093,Android
14094,Windows
14095,Windows
14096,Android
14097,Windows
14098,Windows
14099,Windows
14100,Windows
14101,Android
14102,Android
14103,Android
14104,Windows
14105,Windows
14106,Windows
14107,iOS
14108,macOS
14109,Windows
14110,Windows
14111,Android
14112,Android
14113,Windows
14114,Windows
14115,Windows
14116,Windows
14117,Windows
14118,Android
14119,Android
14120,Windows
14121,Android
14122,Windows
14123,Windows
14124,iOS
14125,Android
14126,Windows
14127,Windows
14128,Windows
14129,Windows
14130,Windows
14131,Android
14132,iOS
14133,Android
14134,Windows
14135,Windows
14136,Android
14137,Android
14138,iOS
14139,Android
14140,Windows
14141,Windows
14142,Android
14143,Android
14144,macOS
14145,Android
14146,macOS
14147,Windows
14148,Android
14149,macOS
14150,Windows
14151,Android
14152,Android
14153,Windows
14154,Android
14155,Android
14156,Windows
14157,Windows
14158,Windows
14159,Windows
14160,Windows
14161,Windows
14162,Android
14163,Windows
14164,Windows
14165,Windows
14166,Windows
14167,Windows
14168,Windows
14169,Windows
14170,iOS
14171,Android
14172,macOS
14173,Linux
14174,Windows
14175,Windows
14176,Windows
14177,macOS
14178,Windows
14179,Windows
14180,Windows
14181,Windows
14182,Android
14183,Android
14184,Windows
14185,Windows
14186,Windows
14187,Windows
14188,Windows
14189,Windows
14190,macOS
14191,Windows
14192,Windows
14193,Windows
14194,Windows
14195,Android
14196,Windows
14197,Windows
14198,Windows
14199,Windows
14200,Windows
14201,iOS
14202,macOS
14203,iOS
14204,Windows
14205,Windows
14206,Android
14207,Android
14208,Windows
14209,Windows
14210,Android
14211,Windows
14212,macOS
14213,Windows
14214,Windows
14215,Android
14216,Windows
14217,Windows
14218,Android
14219,macOS
14220,Windows
14221,Windows
14222,Windows
14223,Windows
14224,macOS
14225,Android
14226,macOS
14227,iOS
14228,Windows
14229,Windows
14230,Windows
14231,Android
14232,Windows
14233,Android
14234,Windows
14235,Windows
14236,Android
14237,iOS
14238,Android
14239,Windows
14240,Windows
14241,Android
14242,Windows
14243,Windows
14244,Windows
14245,Android
14246,Windows
14247,Android
14248,Android
14249,Windows
14250,Android
14251,Android
14252,Android
14253,macOS
14254,Windows
14255,Windows
14256,macOS
14257,Android
14258,Android
14259,Android
14260,Windows
14261,Windows
14262,Android
14263,Android
14264,Android
14265,Windows
14266,macOS
14267,Windows
14268,macOS
14269,Windows
14270,Windows
14271,Windows
14272,Windows
14273,iOS
14274,Windows
14275,Windows
14276,Windows
14277,Windows
14278,Android
14279,Windows
14280,Windows
14281,Windows
14282,Windows
14283,Windows
14284,macOS
14285,Windows
14286,Android
14287,Windows
14288,iOS
14289,Windows
14290,Android
14291,Windows
14292,Windows
14293,Windows
14294,Windows
14295,Linux
14296,Windows
14297,Windows
14298,Windows
14299,Windows
14300,iOS
14301,macOS
14302,Windows
14303,macOS
14304,Windows
14305,Windows
14306,macOS
14307,macOS
14308,Android
14309,Windows
14310,Android
14311,Android
14312,Windows
14313,Windows
14314,Windows
14315,macOS
14316,Windows
14317,Android
14318,Windows
14319,Windows
14320,macOS
14321,Windows
14322,macOS
14323,iOS
14324,Windows
14325,Android
14326,iOS
14327,Windows
14328,Android
14329,macOS
14330,Android
14331,iOS
14332,Windows
14333,Android
14334,iOS
14335,Android
14336,Windows
14337,Windows
14338,Windows
14339,Windows
14340,Windows
14341,iOS
14342,Windows
14343,Windows
14344,Windows
14345,Linux
14346,macOS
14347,Android
14348,Android
14349,Windows
14350,Windows
14351,Android
14352,Windows
14353,Windows
14354,Android
14355,Windows
14356,Windows
14357,Windows
14358,Windows
14359,Windows
14360,Windows
14361,Windows
14362,Android
14363,Windows
14364,Windows
14365,Windows
14366,Android
14367,Windows
14368,Windows
14369,Windows
14370,Windows
14371,Windows
14372,Windows
14373,Windows
14374,Windows
14375,Linux
14376,Windows
14377,Linux
14378,Windows
14379,Windows
14380,macOS
14381,Windows
14382,Windows
14383,Windows
14384,iOS
14385,Windows
14386,Android
14387,Windows
14388,Windows
14389,Linux
14390,Windows
14391,Android
14392,Windows
14393,macOS
14394,Windows
14395,iOS
14396,Windows
14397,macOS
14398,Windows
14399,macOS
14400,Windows
14401,macOS
14402,Windows
14403,iOS
14404,macOS
14405,Android
14406,Windows
14407,Android
14408,macOS
14409,macOS
14410,Windows
14411,Android
14412,macOS
14413,Android
14414,Android
14415,Windows
14416,macOS
14417,Android
14418,Windows
14419,Windows
14420,Windows
14421,Windows
14422,Windows
14423,Linux
14424,Windows
14425,Android
14426,Android
14427,Windows
14428,Windows
14429,Android
14430,Android
14431,Windows
14432,Windows
14433,Windows
14434,Windows
14435,Windows
14436,iOS
14437,Windows
14438,iOS
14439,Windows
14440,Windows
14441,Windows
14442,Windows
14443,macOS
14444,iOS
14445,Android
14446,Android
14447,Windows
14448,Windows
14449,Windows
14450,Windows
14451,macOS
14452,Windows
14453,Android
14454,iOS
14455,Android
14456,Windows
14457,Android
14458,Windows
14459,Windows
14460,Windows
14461,Linux
14462,Windows
14463,Android
14464,Windows
14465,Windows
14466,Windows
14467,Windows
14468,Windows
14469,macOS
14470,Android
14471,Android
14472,macOS
14473,macOS
14474,Android
14475,Windows
14476,Android
14477,Windows
14478,Windows
14479,Windows
14480,Windows
14481,Windows
14482,Windows
14483,iOS
14484,Android
14485,macOS
14486,Android
14487,Android
14488,macOS
14489,Windows
14490,Windows
14491,Android
14492,Windows
14493,Windows
14494,Android
14495,Windows
14496,Android
14497,Windows
14498,Windows
14499,Windows
14500,Windows
14501,Windows
14502,Windows
14503,Windows
14504,Windows
14505,Windows
14506,Windows
14507,Windows
14508,Windows
14509,Windows
14510,Windows
14511,Linux
14512,Windows
14513,Windows
14514,Windows
14515,Windows
14516,Windows
14517,Android
14518,Android
14519,Windows
14520,Windows
14521,Windows
14522,Windows
14523,Android
14524,Windows
14525,macOS
14526,Windows
14527,Android
14528,Android
14529,Windows
14530,Windows
14531,Windows
14532,Windows
14533,Windows
14534,Windows
14535,Windows
14536,Android
14537,Windows
14538,Windows
14539,macOS
14540,Android
14541,Windows
14542,Windows
14543,Windows
14544,Windows
14545,Windows
14546,Linux
14547,Windows
14548,Android
14549,Android
14550,Linux
14551,Windows
14552,Linux
14553,Windows
14554,Android
14555,Windows
14556,Windows
14557,macOS
14558,Windows
14559,Android
14560,iOS
14561,Windows
14562,Windows
14563,Windows
14564,macOS
14565,Windows
14566,Android
14567,macOS
14568,Windows
14569,Windows
14570,macOS
14571,Windows
14572,Windows
14573,Windows
14574,Windows
14575,Android
14576,Windows
14577,Windows
14578,iOS
14579,Android
14580,Windows
14581,Windows
14582,Android
14583,Windows
14584,Windows
14585,Windows
14586,Windows
14587,Windows
14588,Windows
14589,Android
14590,Android
14591,Windows
14592,Windows
14593,Windows
14594,Android
14595,Android
14596,Windows
14597,Android
14598,Windows
14599,Windows
14600,Windows
14601,Windows
14602,Linux
14603,Windows
14604,Windows
14605,Windows
14606,Windows
14607,Windows
14608,Windows
14609,Android
14610,Android
14611,Windows
14612,Windows
14613,Windows
14614,Windows
14615,Windows
14616,Windows
14617,Windows
14618,Android
14619,Android
14620,Windows
14621,Windows
14622,Android
14623,Windows
14624,Windows
14625,Windows
14626,Windows
14627,Windows
14628,Windows
14629,Windows
14630,Windows
14631,Windows
14632,Android
14633,Windows
14634,Windows
14635,Windows
14636,Windows
14637,macOS
14638,macOS
14639,Windows
14640,Windows
14641,iOS
14642,Windows
14643,Linux
14644,Windows
14645,Windows
14646,Android
14647,iOS
14648,Android
14649,Windows
14650,Android
14651,Windows
14652,Windows
14653,Windows
14654,Windows
14655,Windows
14656,Windows
14657,macOS
14658,Windows
14659,iOS
14660,macOS
14661,Android
14662,Windows
14663,Windows
14664,macOS
14665,Windows
14666,Linux
14667,Windows
14668,Android
14669,Windows
14670,Android
14671,Android
14672,Android
14673,Android
14674,Windows
14675,Android
14676,Windows
14677,Windows
14678,Windows
14679,Windows
14680,Android
14681,Windows
14682,Android
14683,Windows
14684,macOS
14685,Windows
14686,Android
14687,Windows
14688,Windows
14689,macOS
14690,Windows
14691,Windows
14692,Windows
14693,Android
14694,Windows
14695,Android
14696,Windows
14697,Windows
14698,Windows
14699,Windows
14700,Windows
14701,Linux
14702,Android
14703,Windows
14704,Windows
14705,Windows
14706,Android
14707,Windows
14708,iOS
14709,macOS
14710,Windows
14711,Windows
14712,macOS
14713,iOS
14714,Windows
14715,iOS
14716,Windows
14717,Windows
14718,Android
14719,Windows
14720,Windows
14721,Android
14722,Windows
14723,Windows
14724,Windows
14725,Windows
14726,Windows
14727,Android
14728,Windows
14729,Android
14730,Android
14731,macOS
14732,Android
14733,Windows
14734,Windows
14735,Windows
14736,Android
14737,macOS
14738,Windows
14739,Linux
14740,Android
14741,Windows
14742,Android
14743,Windows
14744,Windows
14745,Windows
14746,Windows
14747,macOS
14748,Android
14749,Windows
14750,Android
14751,Windows
14752,Windows
14753,Windows
14754,Windows
14755,Windows
14756,Android
14757,Windows
14758,Windows
14759,Android
14760,Android
14761,Android
14762,Windows
14763,Windows
14764,Android
14765,Windows
14766,Android
14767,macOS
14768,Android
14769,Windows
14770,macOS
14771,Windows
14772,Windows
14773,Android
14774,Android
14775,Windows
14776,Windows
14777,macOS
14778,Android
14779,Windows
14780,Windows
14781,Android
14782,macOS
14783,Windows
14784,macOS
14785,Windows
14786,Windows
14787,Windows
14788,Windows
14789,Windows
14790,Windows
14791,Windows
14792,Android
14793,Windows
14794,Android
14795,Windows
14796,Windows
14797,Windows
14798,Windows
14799,Windows
14800,macOS
14801,Android
14802,Android
14803,Windows
14804,macOS
14805,Windows
14806,Windows
14807,Windows
14808,Windows
14809,Windows
14810,Android
14811,macOS
14812,Windows
14813,Windows
14814,Windows
14815,Android
14816,Android
14817,Windows
14818,iOS
14819,Windows
14820,Windows
14821,Windows
14822,Windows
14823,Android
14824,Windows
14825,Linux
14826,Android
14827,Windows
14828,Android
14829,Windows
14830,Windows
14831,Android
14832,Windows
14833,Windows
14834,Windows
14835,Windows
14836,Windows
14837,Android
14838,Windows
14839,Android
14840,Android
14841,macOS
14842,Windows
14843,iOS
14844,Windows
14845,Windows
14846,Android
14847,Windows
14848,Windows
14849,macOS
14850,Windows
14851,Windows
14852,Android
14853,iOS
14854,Windows
14855,macOS
14856,Windows
14857,Windows
14858,macOS
14859,macOS
14860,Windows
14861,macOS
14862,Windows
14863,Windows
14864,Android
14865,iOS
14866,Windows
14867,Windows
14868,Windows
14869,Windows
14870,Windows
14871,Android
14872,Windows
14873,Android
14874,Android
14875,Android
14876,Android
14877,Windows
14878,Android
14879,Windows
14880,Windows
14881,iOS
14882,Windows
14883,Windows
14884,Windows
14885,Windows
14886,Android
14887,Windows
14888,Android
14889,iOS
14890,macOS
14891,Windows
14892,Windows
14893,Windows
14894,Windows
14895,Android
14896,Android
14897,Windows
14898,iOS
14899,Windows
14900,iOS
14901,Windows
14902,Windows
14903,macOS
14904,Windows
14905,Windows
14906,Android
14907,Windows
14908,Android
14909,Windows
14910,macOS
14911,Android
14912,Windows
14913,Windows
14914,Windows
14915,Android
14916,macOS
14917,Windows
14918,macOS
14919,Android
14920,macOS
14921,Windows
14922,Android
14923,macOS
14924,Windows
14925,Linux
14926,iOS
14927,macOS
14928,Windows
14929,Windows
14930,Android
14931,macOS
14932,Windows
14933,Windows
14934,macOS
14935,macOS
14936,Linux
14937,Android
14938,Android
14939,Windows
14940,Windows
14941,Windows
14942,Windows
14943,Android
14944,Windows
14945,Windows
14946,Windows
14947,Windows
14948,Windows
14949,Android
14950,Android
14951,Android
14952,Windows
14953,macOS
14954,Windows
14955,Android
14956,Windows
14957,Windows
14958,Windows
14959,Windows
14960,Windows
14961,Windows
14962,Windows
14963,Android
14964,Windows
14965,Android
14966,Windows
14967,Android
14968,Android
14969,Android
14970,Windows
14971,Windows
14972,Android
14973,Windows
14974,Windows
14975,macOS
14976,Android
14977,iOS
14978,Windows
14979,Windows
14980,Linux
14981,Android
14982,Windows
14983,Windows
14984,Android
14985,macOS
14986,Windows
14987,Windows
14988,Android
14989,Windows
14990,Android
14991,Linux
14992,Windows
14993,Windows
14994,Windows
14995,Windows
14996,Windows
14997,Android
14998,Windows
14999,Windows
15000,Windows
15001,Android
15002,Windows
15003,Windows
15004,Android
15005,Windows
15006,Windows
15007,Windows
15008,Windows
15009,Android
15010,Windows
15011,Android
15012,Windows
15013,Windows
15014,Windows
15015,Windows
15016,Windows
15017,Linux
15018,Android
15019,Windows
15020,Windows
15021,Windows
15022,Linux
15023,Android
15024,Linux
15025,Windows
15026,Windows
15027,Android
15028,Android
15029,Windows
15030,Windows
15031,macOS
15032,Windows
15033,Windows
15034,Android
15035,iOS
15036,Android
15037,Windows
15038,Windows
15039,Windows
15040,Android
15041,Windows
15042,Windows
15043,iOS
15044,iOS
15045,macOS
15046,iOS
15047,Android
15048,Android
15049,Windows
15050,iOS
15051,Windows
15052,Windows
15053,Windows
15054,Windows
15055,iOS
15056,macOS
15057,Windows
15058,Windows
15059,Windows
15060,Windows
15061,Windows
15062,Windows
15063,Windows
15064,Android
15065,Android
15066,Windows
15067,iOS
15068,Windows
15069,Windows
15070,Android
15071,Windows
15072,Windows
15073,Windows
15074,Windows
15075,macOS
15076,macOS
15077,Windows
15078,Windows
15079,macOS
15080,Windows
15081,Windows
15082,Windows
15083,Windows
15084,Windows
15085,Windows
15086,Windows
15087,Windows
15088,Windows
15089,Windows
15090,Windows
15091,Windows
15092,Windows
15093,Windows
15094,macOS
15095,macOS
15096,Android
15097,Windows
15098,Android
15099,Windows
15100,Windows
15101,Windows
15102,Windows
15103,iOS
15104,Windows
15105,Windows
15106,Android
15107,Android
15108,Android
15109,Windows
15110,Windows
15111,Windows
15112,iOS
15113,Android
15114,Windows
15115,Windows
15116,Windows
15117,Windows
15118,Windows
15119,Windows
15120,macOS
15121,Windows
15122,Windows
15123,Windows
15124,Windows
15125,macOS
15126,Linux
15127,Windows
15128,Android
15129,Windows
15130,Windows
15131,Windows
15132,Windows
15133,Android
15134,Android
15135,Windows
15136,Windows
15137,Android
15138,macOS
15139,iOS
15140,iOS
15141,Android
15142,Windows
15143,Windows
15144,Windows
15145,iOS
15146,Android
15147,Windows
15148,Windows
15149,Android
15150,Windows
15151,Windows
15152,Windows
15153,Android
15154,Windows
15155,Android
15156,Windows
15157,Windows
15158,Windows
15159,Android
15160,Windows
15161,Windows
15162,Android
15163,Windows
15164,Windows
15165,Android
15166,Windows
15167,Windows
15168,Android
15169,Windows
