client_id,birth_date,sex,region,city,lat,lon,city_id,home_ip
2851,1964-08-03,male,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.10.137
2852,1967-06-22,female,Орловская,Орёл,52.9672573,36.0696479,26,2.60.10.138
2853,1981-04-19,female,Челябинская,Магнитогорск,53.4071891,58.9791432,28,2.60.10.139
2854,1974-05-26,male,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.10.140
2855,1982-07-20,female,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.10.141
2856,1948-11-04,male,Алтайский,Барнаул,53.3481145,83.7798362,47,2.60.10.142
2857,1952-01-28,male,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.10.143
2858,1951-02-06,female,Астраханская,Астрахань,46.3655808,48.0559979,42,2.60.10.144
2859,1953-09-18,female,Самарская,Самара,53.1951657,50.1067691,68,2.60.10.145
2860,1983-03-25,male,Челябинская,Магнитогорск,53.4071891,58.9791432,28,2.60.10.146
2862,1989-10-01,female,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.10.147
2863,1993-02-27,male,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.10.148
2864,1977-04-03,female,Дагестан,Махачкала,42.9848572,47.5046303,51,2.60.10.149
2865,1973-11-12,male,Ульяновская,Ульяновск,54.3080674,48.3748717,15,2.60.10.150
2866,1974-10-24,female,Ульяновская,Ульяновск,54.3080674,48.3748717,15,2.60.10.151
2867,1985-01-16,female,Москва,Москва,55.7538789,37.6203735,1,2.60.10.152
2868,1958-12-08,male,Башкортостан,Стерлитамак,53.6302498,55.9315707,14,2.60.10.153
2869,2000-07-29,male,Москва,Москва,55.7538789,37.6203735,1,2.60.10.154
2870,1984-11-21,male,Архангельская,Архангельск,64.5392985,40.5170083,29,2.60.10.155
2871,1992-11-16,female,Мурманская,Мурманск,69.0076958,33.0686019,71,2.60.10.156
2872,1958-10-21,female,Волгоградская,Волжский,48.7978483,44.7462417,77,2.60.10.157
2873,2000-03-17,female,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.10.158
2874,1997-09-04,male,Чеченская,Грозный,43.3179243,45.6981102,34,2.60.10.159
2875,1961-08-11,male,Омская,Омск,54.9848136,73.3674638,46,2.60.10.160
2876,2002-01-01,male,Москва,Москва,55.7538789,37.6203735,1,2.60.10.161
2877,1957-04-23,male,Краснодарский,Краснодар,45.040235,38.9760801,59,2.60.10.162
2878,1972-04-10,male,Самарская,Самара,53.1951657,50.1067691,68,2.60.10.163
2879,2002-01-04,male,Пензенская,Пенза,53.1753884,45.0347408,40,2.60.10.164
2880,1977-12-24,male,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.10.165
2881,1992-03-14,female,Карелия,Петрозаводск,61.78909,34.3596263,12,2.60.10.166
2882,1956-12-07,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.10.167
2883,1978-02-20,male,Вологодская,Вологда,59.2484186,39.8356461,30,2.60.10.168
2884,1983-10-04,female,Пензенская,Пенза,53.1753884,45.0347408,40,2.60.10.169
2885,1990-09-28,female,Москва,Москва,55.7538789,37.6203735,1,2.60.10.170
2886,1983-09-27,male,Москва,Москва,55.7538789,37.6203735,1,2.60.10.171
2887,1986-01-23,female,Мордовия,Саранск,54.1807601,45.1862263,2,2.60.10.172
2888,2003-09-03,female,Москва,Москва,55.7538789,37.6203735,1,2.60.10.173
2889,1968-11-28,male,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.10.174
2890,1976-10-04,male,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.10.175
2891,1982-07-17,female,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.10.176
2892,1966-03-15,female,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.10.177
2893,1952-10-26,female,Мордовия,Саранск,54.1807601,45.1862263,2,2.60.10.178
2894,1973-07-19,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.10.179
2895,2002-05-11,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.10.180
2896,2000-05-09,female,Москва,Москва,55.7538789,37.6203735,1,2.60.10.181
2897,1950-07-12,male,Пензенская,Пенза,53.1753884,45.0347408,40,2.60.10.182
2898,1945-10-11,female,Пензенская,Пенза,53.1753884,45.0347408,40,2.60.10.183
2899,1943-05-12,male,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.10.184
2900,1948-03-15,male,Рязанская,Рязань,54.625457,39.7359992,18,2.60.10.185
2901,1964-01-03,female,Ханты-Мансийский Автономный округ - Югра,Сургут,61.2539773,73.3961726,25,2.60.10.186
2902,1984-06-26,female,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.10.187
2903,1984-11-19,male,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.10.188
2904,1971-05-12,female,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.10.189
2905,1976-06-30,male,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.10.190
2906,1959-12-10,male,Ростовская,Ростов-на-Дону,47.2224364,39.7187866,5,2.60.10.191
2907,1957-09-16,female,Ростовская,Ростов-на-Дону,47.2224364,39.7187866,5,2.60.10.192
2908,1996-02-22,male,Москва,Москва,55.7538789,37.6203735,1,2.60.10.193
2909,1961-10-03,male,Орловская,Орёл,52.9672573,36.0696479,26,2.60.10.194
2910,1961-09-22,male,Тюменская,Тюмень,57.1530824,65.5343118,76,2.60.10.195
2911,1957-09-19,male,Курганская,Курган,55.4443448,65.3161339,45,2.60.10.196
2912,1950-07-22,female,Курганская,Курган,55.4443448,65.3161339,45,2.60.10.197
2913,1987-12-21,male,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.10.198
2915,1979-02-16,female,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.10.199
2916,1997-09-24,male,Москва,Москва,55.7538789,37.6203735,1,2.60.10.200
2917,1965-01-11,male,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.10.201
2918,1992-05-14,male,Ростовская,Ростов-на-Дону,47.2224364,39.7187866,5,2.60.10.202
2919,1995-09-02,female,Ростовская,Ростов-на-Дону,47.2224364,39.7187866,5,2.60.10.203
2920,1987-06-17,female,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.10.204
2921,2001-12-14,female,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.10.205
2922,1965-09-01,male,Ивановская,Иваново,56.9994677,40.9728231,43,2.60.10.206
2923,2002-03-15,female,Кировская,Киров,58.6035313,49.6679219,35,2.60.10.207
2924,1966-01-31,female,Рязанская,Рязань,54.625457,39.7359992,18,2.60.10.208
2925,1972-09-01,male,Рязанская,Рязань,54.625457,39.7359992,18,2.60.10.209
2926,1959-02-05,male,Брянская,Брянск,53.2420071,34.3652716,27,2.60.10.210
2927,1954-12-22,female,Брянская,Брянск,53.2420071,34.3652716,27,2.60.10.211
2928,1957-02-24,male,Саратовская,Саратов,51.530376,45.9530257,38,2.60.10.212
2929,1983-03-04,male,Москва,Москва,55.7538789,37.6203735,1,2.60.10.213
2930,1966-03-16,male,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.10.214
2932,1965-07-05,female,Москва,Москва,55.7538789,37.6203735,1,2.60.10.215
2933,1967-12-06,male,Татарстан,Казань,55.7943877,49.1115312,72,2.60.10.216
2934,1973-04-21,female,Татарстан,Казань,55.7943877,49.1115312,72,2.60.10.217
2935,1969-04-26,female,Тверская,Тверь,56.8585396,35.9117898,61,2.60.10.218
2936,1970-03-05,female,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.10.219
2937,1974-06-25,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.10.220
2938,1946-05-26,female,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.10.221
2939,1943-02-07,male,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.10.222
2940,1990-10-10,male,Москва,Москва,55.7538789,37.6203735,1,2.60.10.223
2941,1976-03-05,male,Саратовская,Саратов,51.530376,45.9530257,38,2.60.10.224
2942,1991-05-28,female,Костромская,Кострома,57.8029445,40.9907282,67,2.60.10.225
2943,2005-06-22,female,Москва,Москва,55.7538789,37.6203735,1,2.60.10.226
2944,1968-08-16,female,Мурманская,Мурманск,69.0076958,33.0686019,71,2.60.10.227
2945,1946-05-27,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.10.228
2946,1951-01-17,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.10.229
2947,1982-05-12,female,Красноярский,Красноярск,56.009466,92.8524162,19,2.60.10.230
2948,2003-11-14,male,Алтайский,Барнаул,53.3481145,83.7798362,47,2.60.10.231
2949,1968-09-18,male,Башкортостан,Стерлитамак,53.6302498,55.9315707,14,2.60.10.232
2950,1969-05-31,male,Омская,Омск,54.9848136,73.3674638,46,2.60.10.233
2951,1975-08-25,female,Тюменская,Тюмень,57.1530824,65.5343118,76,2.60.10.234
2952,2003-01-11,female,Челябинская,Челябинск,55.1603659,61.4007858,52,2.60.10.235
2953,1961-07-01,male,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.10.236
2954,1984-08-05,female,Саратовская,Саратов,51.530376,45.9530257,38,2.60.10.237
2955,1977-07-10,male,Саратовская,Саратов,51.530376,45.9530257,38,2.60.10.238
2956,1964-07-30,male,Владимирская,Владимир,56.1281561,40.4082995,23,2.60.10.239
2957,2003-03-01,male,Владимирская,Владимир,56.1281561,40.4082995,23,2.60.10.240
2958,2000-04-30,male,Кемеровская,Кемерово,55.3909721,86.0467864,48,2.60.10.241
2959,1982-11-13,male,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.10.242
2960,1953-12-13,male,Москва,Москва,55.7538789,37.6203735,1,2.60.10.243
2961,1958-12-22,female,Москва,Москва,55.7538789,37.6203735,1,2.60.10.244
2962,1963-11-04,male,Москва,Москва,55.7538789,37.6203735,1,2.60.10.245
2963,1964-03-22,female,Москва,Москва,55.7538789,37.6203735,1,2.60.10.246
2964,2003-11-21,male,Башкортостан,Уфа,54.734853,55.9578647,8,2.60.10.247
2965,1943-02-01,female,Вологодская,Вологда,59.2484186,39.8356461,30,2.60.10.248
2966,1980-02-14,male,Ростовская,Таганрог,47.2094907,38.935154,65,2.60.10.249
2967,1986-01-09,female,Тульская,Тула,54.192017,37.6153885,53,2.60.10.250
2968,1987-08-18,male,Пензенская,Пенза,53.1753884,45.0347408,40,2.60.10.251
2969,1948-04-15,male,Самарская,Тольятти,53.5206438,49.389461,55,2.60.10.252
2970,1947-03-31,female,Самарская,Тольятти,53.5206438,49.389461,55,2.60.10.253
2971,2002-11-27,female,Москва,Москва,55.7538789,37.6203735,1,2.60.10.254
2972,2001-01-07,male,Москва,Москва,55.7538789,37.6203735,1,2.60.10.255
2974,1976-07-05,female,Крым,Симферополь,44.9482645,34.100117,56,2.60.11.0
2975,1968-03-11,female,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.11.1
2976,1947-07-28,female,Калужская,Калуга,54.5060439,36.2515933,57,2.60.11.2
2977,1988-01-31,male,Смоленская,Смоленск,54.7867168,31.8153366,39,2.60.11.3
2978,1973-02-27,female,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.11.4
2979,1986-12-16,female,Вологодская,Череповец,59.1269214,37.9092243,4,2.60.11.5
2980,1999-06-08,male,Бурятия,Улан-Удэ,51.8334378,107.5841511,11,2.60.11.6
2981,1974-01-30,female,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.11.7
2982,1998-03-17,female,Севастополь,Севастополь,44.6167334,33.5253552,6,2.60.11.8
2983,1992-07-16,male,Севастополь,Севастополь,44.6167334,33.5253552,6,2.60.11.9
2984,1988-05-17,female,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.11.10
2985,1985-04-07,male,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.11.11
2986,1977-05-09,male,Башкортостан,Стерлитамак,53.6302498,55.9315707,14,2.60.11.12
2987,1971-05-26,female,Башкортостан,Стерлитамак,53.6302498,55.9315707,14,2.60.11.13
2988,1986-05-15,male,Волгоградская,Волгоград,48.7072005,44.5170207,33,2.60.11.14
2989,1974-01-26,female,Свердловская,Нижний Тагил,57.9101038,59.9813242,17,2.60.11.15
2990,1963-03-27,female,Курская,Курск,51.7303391,36.1926448,32,2.60.11.16
2991,1966-07-25,male,Курская,Курск,51.7303391,36.1926448,32,2.60.11.17
2992,1991-05-01,male,Бурятия,Улан-Удэ,51.8334378,107.5841511,11,2.60.11.18
2994,1988-07-15,male,Рязанская,Рязань,54.625457,39.7359992,18,2.60.11.19
2995,1966-06-09,female,Кировская,Киров,58.6035313,49.6679219,35,2.60.11.20
2996,1990-01-23,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.21
2997,1966-03-03,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.22
2998,1986-03-27,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.23
2999,2004-03-17,female,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.11.24
3000,1953-03-27,female,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.11.25
3001,1983-10-01,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.26
3002,1980-05-06,female,Астраханская,Астрахань,46.3655808,48.0559979,42,2.60.11.27
3003,1998-05-06,female,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.11.28
3004,1996-07-06,male,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.11.29
3005,1956-06-22,male,Ивановская,Иваново,56.9994677,40.9728231,43,2.60.11.30
3006,1998-08-02,female,Забайкальский,Чита,52.0340128,113.4994884,22,2.60.11.31
3007,1989-04-05,male,Тюменская,Тюмень,57.1530824,65.5343118,76,2.60.11.32
3008,1944-12-12,male,Оренбургская,Оренбург,51.7875191,55.1017379,73,2.60.11.33
3009,1982-07-28,female,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.11.34
3010,1985-01-05,male,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.11.35
3011,1980-09-12,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.11.36
3012,1980-11-03,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.11.37
3013,1975-03-12,female,Дагестан,Махачкала,42.9848572,47.5046303,51,2.60.11.38
3014,1978-10-30,male,Дагестан,Махачкала,42.9848572,47.5046303,51,2.60.11.39
3015,1977-02-22,male,Оренбургская,Оренбург,51.7875191,55.1017379,73,2.60.11.40
3016,2002-08-17,male,Пензенская,Пенза,53.1753884,45.0347408,40,2.60.11.41
3017,1966-05-08,male,Мордовия,Саранск,54.1807601,45.1862263,2,2.60.11.42
3018,2003-01-22,male,Тверская,Тверь,56.8585396,35.9117898,61,2.60.11.43
3019,1994-09-17,male,Вологодская,Вологда,59.2484186,39.8356461,30,2.60.11.44
3020,1967-08-21,female,Курская,Курск,51.7303391,36.1926448,32,2.60.11.45
3021,1986-08-18,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.46
3022,1979-09-16,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.47
3023,1984-03-28,male,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.11.48
3024,1954-03-02,male,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.11.49
3025,1957-12-21,female,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.11.50
3026,1972-03-18,male,Забайкальский,Чита,52.0340128,113.4994884,22,2.60.11.51
3027,1984-07-18,male,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.11.52
3028,1957-04-17,female,Чеченская,Грозный,43.3179243,45.6981102,34,2.60.11.53
3029,1995-05-02,male,Ивановская,Иваново,56.9994677,40.9728231,43,2.60.11.54
3030,2001-05-04,female,Самарская,Самара,53.1951657,50.1067691,68,2.60.11.55
3031,1990-08-30,female,Пензенская,Пенза,53.1753884,45.0347408,40,2.60.11.56
3032,1984-04-03,male,Пензенская,Пенза,53.1753884,45.0347408,40,2.60.11.57
3035,1989-10-27,male,Брянская,Брянск,53.2420071,34.3652716,27,2.60.11.58
3036,1966-03-25,female,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.11.59
3037,1966-12-29,male,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.11.60
3038,1971-02-27,female,Севастополь,Севастополь,44.6167334,33.5253552,6,2.60.11.61
3039,1994-05-26,female,Самарская,Тольятти,53.5206438,49.389461,55,2.60.11.62
3041,1952-04-17,female,Вологодская,Череповец,59.1269214,37.9092243,4,2.60.11.63
3042,1993-02-07,female,Рязанская,Рязань,54.625457,39.7359992,18,2.60.11.64
3043,1976-11-08,female,Чувашская Республика,Чебоксары,56.1439378,47.2488718,63,2.60.11.65
3044,1970-10-01,male,Пермский,Пермь,58.0103211,56.2341778,36,2.60.11.66
3045,1975-03-12,female,Белгородская,Белгород,50.5977351,36.5858236,10,2.60.11.67
3046,1950-01-16,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.68
3047,2000-09-24,male,Курганская,Курган,55.4443448,65.3161339,45,2.60.11.69
3048,1947-12-31,female,Ярославская,Ярославль,57.6216145,39.897878,16,2.60.11.70
3049,1992-03-30,male,Севастополь,Севастополь,44.6167334,33.5253552,6,2.60.11.71
3050,1992-07-24,female,Севастополь,Севастополь,44.6167334,33.5253552,6,2.60.11.72
3051,1953-03-05,male,Ростовская,Таганрог,47.2094907,38.935154,65,2.60.11.73
3054,1983-04-22,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.11.74
3055,1956-02-17,male,Дагестан,Махачкала,42.9848572,47.5046303,51,2.60.11.75
3056,1984-01-10,female,Саратовская,Саратов,51.530376,45.9530257,38,2.60.11.76
3057,1987-02-27,male,Саратовская,Саратов,51.530376,45.9530257,38,2.60.11.77
3058,1968-09-22,female,Тамбовская,Тамбов,52.7213021,41.452258,49,2.60.11.78
3059,2002-11-23,male,Тверская,Тверь,56.8585396,35.9117898,61,2.60.11.79
3060,1985-05-12,male,Тверская,Тверь,56.8585396,35.9117898,61,2.60.11.80
3061,1990-09-29,female,Тверская,Тверь,56.8585396,35.9117898,61,2.60.11.81
3062,1955-08-16,female,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.11.82
3063,1996-01-23,male,Брянская,Брянск,53.2420071,34.3652716,27,2.60.11.83
3064,1955-04-29,male,Астраханская,Астрахань,46.3655808,48.0559979,42,2.60.11.84
3065,1946-08-15,female,Марий Эл,Йошкар-Ола,56.6343763,47.8998445,24,2.60.11.85
3066,2006-03-02,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.11.86
3067,1977-06-15,female,Калужская,Калуга,54.5060439,36.2515933,57,2.60.11.87
3068,1979-03-14,male,Калужская,Калуга,54.5060439,36.2515933,57,2.60.11.88
3069,1968-10-16,male,Липецкая,Липецк,52.6103027,39.5946266,21,2.60.11.89
3070,1945-12-06,male,Омская,Омск,54.9848136,73.3674638,46,2.60.11.90
3071,1992-02-17,female,Саратовская,Саратов,51.530376,45.9530257,38,2.60.11.91
3072,1961-04-08,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.92
3073,1962-10-17,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.93
3074,1983-11-01,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.94
3075,1966-04-29,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.11.95
3076,1987-11-11,female,Калужская,Калуга,54.5060439,36.2515933,57,2.60.11.96
3077,1959-02-18,female,Приморский,Владивосток,43.1163807,131.882348,50,2.60.11.97
3078,1957-01-24,male,Приморский,Владивосток,43.1163807,131.882348,50,2.60.11.98
3079,1968-05-12,male,Костромская,Кострома,57.8029445,40.9907282,67,2.60.11.99
3080,1976-07-20,female,Ростовская,Ростов-на-Дону,47.2224364,39.7187866,5,2.60.11.100
3081,1970-02-24,male,Ростовская,Ростов-на-Дону,47.2224364,39.7187866,5,2.60.11.101
3082,2004-10-10,female,Челябинская,Челябинск,55.1603659,61.4007858,52,2.60.11.102
3083,1996-03-31,male,Саха /Якутия/,Якутск,62.0280273,129.7325717,41,2.60.11.103
3084,1976-08-17,female,Владимирская,Владимир,56.1281561,40.4082995,23,2.60.11.104
3085,1971-06-23,female,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.11.105
3086,1973-09-08,male,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.11.106
3087,1984-09-14,female,Омская,Омск,54.9848136,73.3674638,46,2.60.11.107
3088,1975-06-05,male,Пензенская,Пенза,53.1753884,45.0347408,40,2.60.11.108
3089,1999-07-20,male,Омская,Омск,54.9848136,73.3674638,46,2.60.11.109
3090,1993-11-11,male,Курская,Курск,51.7303391,36.1926448,32,2.60.11.110
3091,1991-02-25,female,Ульяновская,Ульяновск,54.3080674,48.3748717,15,2.60.11.111
3092,1992-10-30,female,Краснодарский,Краснодар,45.040235,38.9760801,59,2.60.11.112
3093,1991-02-15,male,Кировская,Киров,58.6035313,49.6679219,35,2.60.11.113
3094,1975-08-12,male,Кемеровская,Кемерово,55.3909721,86.0467864,48,2.60.11.114
3095,1978-06-23,male,Пермский,Пермь,58.0103211,56.2341778,36,2.60.11.115
3096,2006-02-20,male,Санкт-Петербург,Санкт-Петербург,59.939125,30.3158225,74,2.60.11.116
3097,1973-08-16,male,Кемеровская,Кемерово,55.3909721,86.0467864,48,2.60.11.117
3098,1963-06-17,male,Свердловская,Нижний Тагил,57.9101038,59.9813242,17,2.60.11.118
3099,1990-11-07,male,Свердловская,Нижний Тагил,57.9101038,59.9813242,17,2.60.11.119
3100,1956-03-23,male,Мордовия,Саранск,54.1807601,45.1862263,2,2.60.11.120
3101,1966-12-07,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.121
3102,2004-02-10,female,Тверская,Тверь,56.8585396,35.9117898,61,2.60.11.122
3103,1998-03-01,female,Нижегородская,Нижний Новгород,56.3242093,44.0053948,64,2.60.11.123
3104,2006-12-29,female,Вологодская,Череповец,59.1269214,37.9092243,4,2.60.11.124
3105,1972-08-10,male,Самарская,Самара,53.1951657,50.1067691,68,2.60.11.125
3106,1953-02-25,female,Татарстан,Казань,55.7943877,49.1115312,72,2.60.11.126
3107,1985-11-10,male,Вологодская,Вологда,59.2484186,39.8356461,30,2.60.11.127
3108,1987-02-20,female,Вологодская,Вологда,59.2484186,39.8356461,30,2.60.11.128
3109,1957-04-15,female,Хабаровский,Комсомольск-на-Амуре,50.550011,137.0079286,7,2.60.11.129
3110,1956-02-21,male,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.11.130
3111,1949-01-31,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.11.131
3112,1964-09-05,male,Марий Эл,Йошкар-Ола,56.6343763,47.8998445,24,2.60.11.132
3113,1996-11-05,female,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.11.133
3114,1996-02-18,male,Хабаровский,Хабаровск,48.4647991,135.0598811,60,2.60.11.134
3115,1986-11-24,male,Татарстан,Казань,55.7943877,49.1115312,72,2.60.11.135
3116,1976-09-02,male,Челябинская,Магнитогорск,53.4071891,58.9791432,28,2.60.11.136
3117,1966-06-16,female,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.11.137
3118,1965-07-03,male,Татарстан,Набережные Челны,55.7436475,52.3958739,62,2.60.11.138
3119,1961-01-19,female,Приморский,Владивосток,43.1163807,131.882348,50,2.60.11.139
3120,1989-05-27,male,Калининградская,Калининград,54.7073218,20.5072458,75,2.60.11.140
3121,1981-10-12,female,Калужская,Калуга,54.5060439,36.2515933,57,2.60.11.141
3122,1984-03-26,male,Калужская,Калуга,54.5060439,36.2515933,57,2.60.11.142
3123,2004-07-18,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.143
3124,1982-12-27,female,Ростовская,Ростов-на-Дону,47.2224364,39.7187866,5,2.60.11.144
3125,1947-10-24,female,Белгородская,Белгород,50.5977351,36.5858236,10,2.60.11.145
3126,1963-01-07,male,Алтайский,Барнаул,53.3481145,83.7798362,47,2.60.11.146
3127,1945-06-12,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.147
3128,1969-02-02,female,Иркутская,Иркутск,52.2863513,104.280655,69,2.60.11.148
3129,1971-07-26,female,Ростовская,Ростов-на-Дону,47.2224364,39.7187866,5,2.60.11.149
3130,1980-05-24,female,Красноярский,Красноярск,56.009466,92.8524162,19,2.60.11.150
3131,1960-06-07,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.151
3132,2000-03-17,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.152
3133,1998-04-14,female,Томская,Томск,56.4847036,84.9481737,31,2.60.11.153
3134,1963-04-28,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.154
3135,1993-12-31,male,Кемеровская,Кемерово,55.3909721,86.0467864,48,2.60.11.155
3136,1988-12-11,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.156
3137,1972-02-20,male,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.11.157
3138,1968-08-05,female,Новосибирская,Новосибирск,55.0281016,82.9210575,70,2.60.11.158
3139,1981-09-17,female,Омская,Омск,54.9848136,73.3674638,46,2.60.11.159
3140,1984-04-06,male,Омская,Омск,54.9848136,73.3674638,46,2.60.11.160
3141,1950-11-03,female,Кемеровская,Новокузнецк,53.7942757,87.2144046,9,2.60.11.161
3142,1944-03-11,male,Самарская,Самара,53.1951657,50.1067691,68,2.60.11.162
3143,1969-01-26,female,Липецкая,Липецк,52.6103027,39.5946266,21,2.60.11.163
3144,1944-07-28,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.164
3145,1946-10-29,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.165
3146,1973-07-09,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.166
3147,1989-04-20,female,Красноярский,Красноярск,56.009466,92.8524162,19,2.60.11.167
3148,1967-03-29,male,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.11.168
3149,1960-01-03,female,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.11.169
3150,1957-07-18,female,Свердловская,Екатеринбург,56.8386326,60.6054887,54,2.60.11.170
3151,1976-07-20,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.171
3152,1961-09-28,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.172
3153,1949-06-11,male,Орловская,Орёл,52.9672573,36.0696479,26,2.60.11.173
3154,1951-02-15,female,Орловская,Орёл,52.9672573,36.0696479,26,2.60.11.174
3155,1998-04-02,female,Ставропольский,Ставрополь,45.0445439,41.9690168,44,2.60.11.175
3156,1979-10-27,female,Самарская,Самара,53.1951657,50.1067691,68,2.60.11.176
3157,1967-02-20,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.177
3158,1965-11-19,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.178
3159,1955-10-21,male,Марий Эл,Йошкар-Ола,56.6343763,47.8998445,24,2.60.11.179
3160,1976-06-22,male,Иркутская,Братск,56.1513951,101.6339892,20,2.60.11.180
3161,2005-11-12,male,Воронежская,Воронеж,51.6592378,39.1968284,66,2.60.11.181
3162,1985-05-11,male,Самарская,Тольятти,53.5206438,49.389461,55,2.60.11.182
3163,1989-05-20,female,Москва,Москва,55.7538789,37.6203735,1,2.60.11.183
3164,1987-09-04,male,Москва,Москва,55.7538789,37.6203735,1,2.60.11.184
3165,2001-08-26,female,Удмуртская,Ижевск,56.8527444,53.2113961,3,2.60.11.185
3166,1980-06-07,male,Томская,Томск,56.4847036,84.9481737,31,2.60.11.186
